season,round,circuit_id,driver_id,avg_lap_time_norm,lap_time_std,best_lap_time_norm,avg_sector1_norm,avg_sector2_norm,avg_sector3_norm,tyre_degradation_slope,avg_stint_length,number_of_pit_stops,team,teammate_pace_delta,position_gain,grid_position,finish_position
2019,1,Melbourne,NOR,1.0111680611431157,0.01137770867665524,0.9928302754093582,1.0131910015334913,1.009724578020133,1.010264724303437,-0.00018058891740537546,27.0,1,McLaren,0.0,-4.0,8.0,12.0
2019,1,Melbourne,PER,1.0107937231638804,0.0116395514527068,0.9920454736558868,1.011117190485407,1.0099278386001964,1.0109306089851218,-0.00043742649435695255,27.0,1,Racing Point,0.003975394596452908,-3.0,10.0,13.0
2019,1,Melbourne,RAI,1.0023652014750122,0.009575005871770566,0.9896350111273676,0.9993430553694521,1.001016302900318,1.0056342486514402,-0.00024853082650602427,27.0,1,Alfa Romeo Racing,-0.005679743166359552,1.0,9.0,8.0
2019,1,Melbourne,RUS,1.023658255548378,0.015417075372486865,0.9946016850814792,1.0235146986571662,1.02164951938974,1.024948946952514,0.000847327150040782,17.0,2,Williams,-0.0030219049103668016,3.0,19.0,16.0
2019,1,Melbourne,STR,1.0028429339709743,0.012629854086154893,0.981764570685412,1.0033548220604365,1.0002788018684396,1.0039583434205228,-0.0005892083012483004,27.0,1,Racing Point,-0.00397539459645313,7.0,16.0,9.0
2019,1,Melbourne,VER,0.9894478817742024,0.010685151184248908,0.967055143534635,0.991691739856017,0.9862200795965882,0.9895556586401271,-0.00041661595656721276,27.5,1,Red Bull Racing,-0.006590083001184577,1.0,4.0,3.0
2019,1,Melbourne,VET,0.9978423957915405,0.011952756162656331,0.9860921917831256,0.9960483841496839,0.9988908280415493,0.9953873001146647,-0.0013356719545715627,28.0,1,Ferrari,0.0007881597294341347,-1.0,3.0,4.0
2019,2,Sakhir,ALB,1.0011614075270796,0.008995467829650208,0.9893044847542892,1.000139748533653,1.0035239061795218,1.0013427141051812,0.0005796278746645731,16.0,2,Toro Rosso,0.0005607860078937765,3.0,12.0,9.0
2019,2,Sakhir,BOT,0.9902750567496267,0.011242457516376213,0.9633019080144788,0.9935063432028892,0.9918874527553544,0.984501104028663,-0.0004319582025368617,16.666666666666668,2,Mercedes,0.001480705126894133,2.0,4.0,2.0
2019,2,Sakhir,GAS,0.9981409384649993,0.01350079504477882,0.9743655289474222,0.9962990267561057,1.0016593952685362,0.9973032884778291,0.0007240893322232007,16.0,2,Red Bull Racing,0.0033341556064541145,5.0,13.0,8.0
2019,2,Sakhir,GIO,1.0024538248907613,0.015235456841529663,0.9738133704165728,1.0037921135919288,1.002903698691926,1.0030204557763611,0.000618047963107933,16.0,2,Alfa Romeo Racing,0.002147389687587431,5.0,16.0,11.0
2019,2,Sakhir,HAM,0.9873136464958384,0.012378162617168039,0.9563385754309904,0.9867964295799657,0.9887396761700343,0.9862300545765114,0.0007664678983433753,16.666666666666668,2,Mercedes,-0.001480705126894133,2.0,3.0,1.0
2019,2,Sakhir,HUL,0.9971316301628527,0.009878574789887644,0.9735884169410416,0.997806555623967,0.9974248751808128,0.998814384313072,-0.0002214488536709427,16.0,2,Renault,-0.0035039613966202365,0.0,17.0,17.0
2019,2,Sakhir,KUB,1.0215583512583453,0.009159491008137587,1.0010736415877626,1.0181787249336425,1.022993984924133,1.0264891131032863,0.0005788238715089979,14.666666666666666,2,Williams,0.0019308242944848786,4.0,20.0,16.0
2019,2,Sakhir,KVY,1.000039835511292,0.014775958923097384,0.9707151475490297,0.9978126316471693,1.0033333722178153,1.0001050215945229,0.00034926367309799097,16.0,2,Toro Rosso,-0.0005607860078937765,3.0,15.0,12.0
2019,2,Sakhir,LEC,0.9921415570870568,0.020907141601883627,0.9551422319474836,0.9986244214137906,0.9876883953151976,0.9930916968712243,0.0023163091051974856,16.666666666666668,2,Ferrari,0.002573979017975736,-2.0,1.0,3.0
2019,2,Sakhir,MAG,1.0086947231089822,0.01514647327967749,0.9805108488926152,1.0121844518616936,1.005974084841813,1.0092879546519269,0.00029233655913138206,16.333333333333332,2,Haas F1 Team,0.0,-7.0,6.0,13.0
2019,2,Sakhir,NOR,0.9980256924136145,0.010438571995786997,0.979334955725066,0.9941636421573392,0.9994701989330097,1.0034882792428723,0.00031386688229644044,16.0,2,McLaren,-0.0008917930807393892,3.0,9.0,6.0
2019,2,Sakhir,PER,1.0015555021575084,0.012146644457539197,0.984989468087282,0.9995294457586658,1.003845675267914,1.0031584593592469,4.925683646284407e-05,16.0,2,Racing Point,-0.0025471990162146962,4.0,14.0,10.0
2019,2,Sakhir,RAI,0.9981590455155865,0.011896021591226309,0.977412626025072,0.9958041684219623,0.9990828122812748,1.0026142565512643,0.00012470592588847163,16.0,2,Alfa Romeo Racing,-0.00214738968758732,1.0,8.0,7.0
2019,2,Sakhir,RIC,1.004139552956093,0.00832119755612233,0.9887421010654616,1.0062283288505782,1.0042895805142082,1.0042819647544057,0.0002377323237499415,25.0,1,Renault,0.0035039613966201255,-8.0,10.0,18.0
2019,2,Sakhir,RUS,1.0176967026693755,0.011865536946885614,0.995040798380335,1.0170714705803265,1.021198661314838,1.0153846017474764,0.0011576007810082157,15.666666666666666,2,Williams,-0.0019308242944848786,4.0,19.0,15.0
2019,2,Sakhir,SAI,0.9998092785750932,0.013109538398600021,0.977381950551136,0.9994368651680942,0.9980244992524033,1.003710586901275,-0.003262381387752369,11.5,3,McLaren,0.0008917930807392782,-12.0,7.0,19.0
2019,2,Sakhir,STR,1.0066499001899376,0.00739583915120661,0.9922186547782164,1.0052338119861832,1.0082919173922194,1.0086417769207419,0.0007006917418787559,24.5,1,Racing Point,0.002547199016214474,4.0,18.0,14.0
2019,2,Sakhir,VER,0.9914726272520911,0.011480308513622103,0.974570032106996,0.9948422416375733,0.9890019131165135,0.9921359830021248,-0.0006071020392161378,16.666666666666668,2,Red Bull Racing,-0.0033341556064541145,1.0,5.0,4.0
2019,2,Sakhir,VET,0.9869935990511053,0.00906518565576587,0.9703163663878608,0.9891531350900769,0.9833948680260681,0.9921520226638337,0.0007337084416208765,12.0,3,Ferrari,-0.002573979017975736,-3.0,2.0,5.0
2019,3,Shanghai,ALB,1.0062815427349114,0.008315218259241777,0.9942197112871446,1.0040709858370214,1.01403325201657,1.0035273930147186,-1.852247795253829e-05,25.5,1,Toro Rosso,0.0008743641436026461,-10.0,0.0,10.0
2019,3,Shanghai,BOT,0.9810943343117938,0.011617028868072865,0.9537174795930676,0.9838515451385592,0.9802836640501298,0.9811518662259742,0.0004989355797808765,16.666666666666668,2,Mercedes,0.000644577586553563,-1.0,1.0,2.0
2019,3,Shanghai,GAS,0.9913634947122926,0.012607411405041988,0.9524106317101612,0.9919870272939657,0.9893120641444598,0.9935753112296016,0.0003726203610555808,12.0,3,Red Bull Racing,0.003626879850416209,0.0,6.0,6.0
2019,3,Shanghai,GIO,1.0049768952576807,0.012335793885712022,0.985644778640074,1.0088196725251288,1.0021684919630351,1.005770635963897,0.0004243220547568362,16.333333333333332,2,Alfa Romeo Racing,0.0002274825246355583,4.0,19.0,15.0
2019,3,Shanghai,GRO,1.0027876686079957,0.012467532497927815,0.9738328843138044,0.9995406622448787,1.005177154242757,1.0043238052306362,0.00015882780425298688,16.333333333333332,2,Haas F1 Team,-0.0007930330441718869,-1.0,10.0,11.0
2019,3,Shanghai,HAM,0.9798051791386867,0.010863920759254509,0.963971209135872,0.9845413967976601,0.9772684701681097,0.9798413045731461,0.0004944252873401604,16.666666666666668,2,Mercedes,-0.000644577586553563,1.0,2.0,1.0
2019,3,Shanghai,KUB,1.024060156854571,0.011253807286794582,1.0029755921026178,1.0177079549934278,1.0300983109276456,1.025010006305794,0.00043532283084200644,24.5,1,Williams,0.0025053817828259994,1.0,18.0,17.0
2019,3,Shanghai,KVY,1.004532814447706,0.0119542478604043,0.984910933290442,1.0054155824422115,1.0151275561769362,0.9979572858245138,0.0016280358096030943,8.0,3,Toro Rosso,-0.0008743641436028682,-8.0,11.0,19.0
2019,3,Shanghai,LEC,0.9846011098154328,0.0151746456854451,0.9535968474807994,0.9860821668027883,0.9794367146177946,0.9884131608950514,0.0008022308199166838,16.666666666666668,2,Ferrari,0.0014746270457195454,-1.0,4.0,5.0
2019,3,Shanghai,MAG,1.0043737346963395,0.013007916088476368,0.979844384575174,1.001985812083955,1.0019519177815654,1.0086802793163607,7.193368008385603e-05,16.333333333333332,2,Haas F1 Team,0.0007930330441718869,-4.0,9.0,13.0
2019,3,Shanghai,NOR,1.0042331117380656,0.008745645960711711,0.9886404760947364,1.0022090130027426,1.0101929771092844,1.0025885025492665,0.0006730680855595417,14.333333333333334,2,McLaren,0.001161650202555986,-3.0,15.0,18.0
2019,3,Shanghai,PER,1.003685389874314,0.007604699470664386,0.9922192287586956,1.0065103744778123,1.0059279986629965,1.0016414198722223,0.00026070736582790497,25.5,1,Racing Point,-0.00018291928134805957,4.0,12.0,8.0
2019,3,Shanghai,RAI,1.0045219302084096,0.010324708603311245,0.9832723470987976,1.0051361234725422,1.0073594643530694,1.0034126810467603,0.0006992354319703473,25.5,1,Alfa Romeo Racing,-0.0002274825246355583,4.0,13.0,9.0
2019,3,Shanghai,RIC,1.0036317756021949,0.0071661180787898964,0.9915155414371306,1.0042616678193244,1.0046378959898483,1.0037640429013728,7.889474695543322e-06,25.5,1,Renault,0.0,0.0,7.0,7.0
2019,3,Shanghai,RUS,1.019049393288919,0.013115433762842911,0.9779544814829708,1.0172426543835265,1.019647323025358,1.020956587982165,0.0025882125844265322,15.666666666666666,2,Williams,-0.0025053817828259994,1.0,17.0,16.0
2019,3,Shanghai,SAI,1.0019098113329534,0.011389507583315755,0.980156017531867,1.0051547447598765,0.9988704170142942,1.0032202901083733,9.871406133426711e-05,25.5,1,McLaren,-0.001161650202556208,0.0,14.0,14.0
2019,3,Shanghai,STR,1.00405122843701,0.012338651608186793,0.9718726124894448,1.0048015331415099,1.0057718738204442,1.003622482471044,0.00020959696318293198,16.333333333333332,2,Racing Point,0.00018291928134783753,4.0,16.0,12.0
2019,3,Shanghai,VER,0.9841097350114602,0.011222682867525653,0.9664944308174837,0.984814906266026,0.9807815921571269,0.9871362270104684,0.0005384243238097422,16.666666666666668,2,Red Bull Racing,-0.003626879850416209,1.0,5.0,4.0
2019,3,Shanghai,VET,0.9816518557239938,0.012076505233270259,0.9533555832562628,0.9822066895857473,0.9774146818043998,0.9853880437160987,0.000508594231769461,16.666666666666668,2,Ferrari,-0.0014746270457194344,0.0,3.0,3.0
2019,4,Baku,ALB,1.0066174027964188,0.019141927530330484,0.9788864719766744,1.0107766050592777,1.0113527398565472,0.9945938476950447,0.0015491974107957182,22.5,1,Toro Rosso,-0.0024508408136401094,0.0,11.0,11.0
2019,4,Baku,BOT,0.9856805664830841,0.013377938810873874,0.9628731429629288,0.9818521200654527,0.9813988518782868,0.9975004216953144,-1.5238640894254922e-05,23.5,1,Mercedes,-7.552713905756292e-05,0.0,1.0,1.0
2019,4,Baku,GAS,0.9991524268286429,0.018278953532496242,0.9784977090757624,0.9997821108441785,0.9996489595172452,0.9995987748980132,-0.0012701988842761976,37.0,0,Red Bull Racing,0.005020371089779374,-17.0,0.0,17.0
2019,4,Baku,GIO,1.006414999254357,0.019692734450317974,0.9808765677789604,1.0171009187016145,1.0080725851734977,0.9898526693956509,0.005689352164334036,22.5,1,Alfa Romeo Racing,0.0009016625270619194,5.0,17.0,12.0
2019,4,Baku,GRO,1.0217264046023244,0.014137861521849357,1.0044615171009394,1.0273179286667715,1.0270150222815377,1.0066524878820853,-0.0008944383574981909,16.5,1,Haas F1 Team,0.00562313092511646,-4.0,14.0,18.0
2019,4,Baku,HAM,0.9858316207611991,0.016252157171982553,0.9641875318183922,0.9839642551337242,0.981816784140176,0.9937018564516075,-0.00014637706057742299,23.5,1,Mercedes,7.55271390574519e-05,0.0,2.0,2.0
2019,4,Baku,HUL,1.012946421684331,0.014511113293772821,0.9941870690054148,1.0157061531149656,1.014253264819225,1.0068017957999305,0.0018391465335922997,14.0,2,Renault,0.0015853915654906459,1.0,15.0,14.0
2019,4,Baku,KUB,1.025607210626186,0.01442715693574331,0.9969824593881612,1.0299581975619572,1.0250903249411174,1.0222650785014769,0.0006457126754565451,10.0,3,Williams,0.0015143052262347467,-16.0,0.0,16.0
2019,4,Baku,KVY,1.0115190844236988,0.017561795724168532,0.9967232841208868,1.0144147936862369,1.0154614085464055,1.002745330994204,0.007378783197784136,14.0,1,Toro Rosso,0.0024508408136398874,-13.0,6.0,19.0
2019,4,Baku,LEC,0.9925586131109535,0.012694268358933407,0.9534780395242284,0.9896115839187114,0.9931340281732983,0.9982096312979224,-0.0038560892286946106,14.333333333333334,2,Ferrari,0.002284255700208182,3.0,8.0,5.0
2019,4,Baku,MAG,1.0104801427520915,0.015248536352978327,0.9874762808349148,1.011407824758641,1.0139057215959184,1.0055279202722074,0.002849642280814753,15.0,2,Haas F1 Team,-0.00562313092511646,-1.0,12.0,13.0
2019,4,Baku,NOR,1.0012621993069621,0.017457007658798096,0.975554218540288,1.0006750704280207,1.0013875934934904,0.9986150202909865,-0.00032922969653243346,15.666666666666666,2,McLaren,0.0008510364292040329,-1.0,7.0,8.0
2019,4,Baku,PER,0.9996238413674056,0.018283798444824133,0.9767575322812052,0.9981892759756772,1.0009618766958732,0.9971829099291885,-0.0004741739185812501,23.5,1,Racing Point,-0.0010598781093617005,-1.0,5.0,6.0
2019,4,Baku,RAI,1.0046116742002331,0.012841436250322988,0.9855972601471744,1.0075962732650474,1.0052980468978274,1.0012228612881497,0.0038074070390674807,22.5,1,Alfa Romeo Racing,-0.0009016625270619194,-10.0,0.0,10.0
2019,4,Baku,RIC,1.0097756385533494,0.01693213091206778,0.9882630628962836,1.0146193136495494,1.0136440206413448,0.9982080245954024,0.000761769281815173,13.5,1,Renault,-0.001585391565490868,-10.0,10.0,20.0
2019,4,Baku,RUS,1.0225786001737165,0.017012185147073214,0.9927430925163142,1.0224352229770306,1.0261051576950626,1.0190849146298702,-0.0005463357803883684,14.333333333333334,2,Williams,-0.0015143052262347467,1.0,16.0,15.0
2019,4,Baku,SAI,0.9995601264485543,0.015402515731748891,0.9793770537325868,1.00436255797506,1.0006109485560437,0.9928198014314777,0.0004899455594944683,23.0,1,McLaren,-0.0008510364292038108,2.0,9.0,7.0
2019,4,Baku,STR,1.0017435975861289,0.016464057546517048,0.9812468181607812,1.0058893686003072,1.0034061997607904,0.994951304077481,0.0012945134964374772,23.0,1,Racing Point,0.0010598781093615894,4.0,13.0,9.0
2019,4,Baku,VER,0.9891116846490843,0.019452180182247626,0.9700004628129772,0.9899292587150973,0.9826078875835195,0.9958872304043975,-0.0011130225050952067,23.5,1,Red Bull Racing,-0.005020371089779263,0.0,4.0,4.0
2019,4,Baku,VET,0.9879901017105372,0.01588607015169091,0.9684731799879668,0.9816133618789536,0.9856657505241181,0.9992550049445843,-0.0013096466259372216,23.5,1,Ferrari,-0.002284255700208071,0.0,3.0,3.0
2019,5,Barcelona,ALB,0.9996599979268167,0.01441709929592048,0.9725499609914182,0.9997192909094782,0.9994385772626706,0.9989981071835081,-0.0010052754215559027,18.333333333333332,2,Toro Rosso,0.000799375862689744,0.0,11.0,11.0
2019,5,Barcelona,BOT,0.9827987157174578,0.017798086400835314,0.9450519114205124,0.9841103167366503,0.9812513455698115,0.9793253732979258,-0.00020979971767027262,18.666666666666668,2,Mercedes,0.0011167588448405263,-1.0,1.0,2.0
2019,5,Barcelona,GAS,0.9917261083152581,0.013600070129169245,0.9666446618256016,1.001095180294056,0.9905775758214272,0.9844558843312026,-0.0004980904640065367,18.666666666666668,2,Red Bull Racing,0.0036923766085682486,0.0,6.0,6.0
2019,5,Barcelona,GIO,1.0160713049178514,0.018279179870766715,0.982212086659065,1.0099243693762316,1.0172587937281556,1.0189450541785492,-0.0024420937408048886,17.333333333333332,2,Alfa Romeo Racing,0.004359680108644959,2.0,18.0,16.0
2019,5,Barcelona,GRO,0.9970305467202784,0.012382461909440515,0.9728980375682652,1.0024110006988687,0.9916212174653192,0.9976563317406619,-0.00086997074658974,18.333333333333332,2,Haas F1 Team,-0.0006312297796425836,-3.0,7.0,10.0
2019,5,Barcelona,HAM,0.9805651980277768,0.01558875752873349,0.9421112644781852,0.9856021818425191,0.9809536024625646,0.9726773950186035,-0.00023974001135094452,19.0,2,Mercedes,-0.0011167588448405263,1.0,2.0,1.0
2019,5,Barcelona,HUL,1.00582826403627,0.0165254648296266,0.9755986316989738,1.0058817266125766,1.008125180363613,1.002426736587794,-0.0007545085440859538,27.5,1,Renault,0.0014887638916927237,-13.0,0.0,13.0
2019,5,Barcelona,KUB,1.0333909015538976,0.018543422345878514,0.9986437016143552,1.0286009939324534,1.037082758841825,1.032414673244025,-0.0007288550740799947,18.0,2,Williams,0.0022612752583346385,-1.0,17.0,18.0
2019,5,Barcelona,KVY,0.9980612462014371,0.014631591902267612,0.968925163535978,0.993212260598704,0.9988124422472068,1.0003620764545678,-0.0012411990153299206,18.333333333333332,2,Toro Rosso,-0.0007993758626898551,0.0,9.0,9.0
2019,5,Barcelona,LEC,0.9869254807486219,0.01416689240764047,0.9602352517553862,0.9859976636153726,0.9839860014932962,0.990039160783415,-0.0002055833835530155,18.666666666666668,2,Ferrari,0.001638205643336832,0.0,5.0,5.0
2019,5,Barcelona,MAG,0.9982930062795636,0.014496127509596168,0.9694532797215388,0.9999918691159986,0.9967404833599082,0.9977374977409852,-0.000999042503478744,18.333333333333332,2,Haas F1 Team,0.0006312297796426947,1.0,8.0,7.0
2019,5,Barcelona,NOR,1.0111431344164008,0.012601252148931747,0.9909500090019804,1.0061823521193112,1.0116292983239576,1.0138126035115895,-0.00010588224550066072,20.5,1,McLaren,0.004614847638986008,-10.0,10.0,20.0
2019,5,Barcelona,PER,1.0058330650925023,0.012810176850977921,0.982524155314169,1.0014972442111012,1.0092089652739924,1.004852204956833,-0.0008558737652602843,18.333333333333332,2,Racing Point,-0.0025912157437384398,0.0,15.0,15.0
2019,5,Barcelona,RAI,1.0073519447005614,0.01586361170147101,0.9767988957570668,1.0030289478829695,1.008629469738265,1.0086416425969316,-0.0009417978915068227,18.333333333333332,2,Alfa Romeo Racing,-0.004359680108644959,0.0,14.0,14.0
2019,5,Barcelona,RIC,1.0028507362528847,0.015074864034550895,0.9675928704314948,1.0008080549957508,1.0045636730922265,1.0018034070696853,-0.0009790037610208394,18.333333333333332,2,Renault,-0.0014887638916925017,1.0,13.0,12.0
2019,5,Barcelona,RUS,1.028868351037228,0.020333530275963612,0.9888015363379944,1.031412745397285,1.0292108891525318,1.0255331186520806,-0.00032562187893313255,18.0,2,Williams,-0.0022612752583348605,2.0,19.0,17.0
2019,5,Barcelona,SAI,1.0019134391384288,0.015507004533747445,0.9705215147332412,0.9978329258211709,1.001341468035924,1.005020878051255,-0.000687015437302145,18.333333333333332,2,McLaren,-0.004614847638986008,4.0,12.0,8.0
2019,5,Barcelona,STR,1.0110154965799794,0.010436723481736387,0.9989317649882974,1.0078973925879295,1.0104843559738381,1.0132826581988834,-0.00044699868147342304,20.5,1,Racing Point,0.002591215743738662,-3.0,16.0,19.0
2019,5,Barcelona,VER,0.9843413550981215,0.017926356076450132,0.95743863650003,0.986472833275363,0.9826804291998122,0.9801225733426758,-0.0006650544919294649,18.333333333333332,2,Red Bull Racing,-0.0036923766085683596,1.0,4.0,3.0
2019,5,Barcelona,VET,0.9836490694619483,0.016281216293095035,0.9580507711696572,0.9799541443954657,0.9827599106465301,0.9868013655897728,-0.0002719210814416197,18.0,2,Ferrari,-0.001638205643336721,-1.0,3.0,4.0
2019,6,Monaco,ALB,1.0011640306154999,0.014227826024813213,0.9647072333584272,1.0064250972762645,0.9997623261694057,0.9998507594309864,-0.0003460083078058639,35.0,1,Toro Rosso,0.00011693166925197396,2.0,10.0,8.0
2019,6,Monaco,BOT,0.9916858087848099,0.015358790220550369,0.959042017021168,0.9947457491604924,0.990803451511416,0.9884969256259442,-0.0025937789620754347,37.0,1,Mercedes,0.00019061652851359856,-1.0,2.0,3.0
2019,6,Monaco,GAS,0.9890568555647541,0.019876626593948378,0.9477626223316704,0.993739271000229,0.9846185880751209,0.9935873442401321,-0.00027727089337679407,22.666666666666668,2,Red Bull Racing,-0.0013358573875363877,3.0,8.0,5.0
2019,6,Monaco,GIO,1.013534016721796,0.01836337793613944,0.973536804766948,1.0177180730588304,1.0120053239588307,1.0135107264380883,0.00018541613634017313,33.5,1,Alfa Romeo Racing,0.0003288254389104406,-1.0,18.0,19.0
2019,6,Monaco,GRO,1.0010049014693474,0.013853067610875383,0.979240299592972,1.0041675931072818,0.9995083146941551,1.0019055307198144,-0.0005632258947189789,35.0,1,Haas F1 Team,-0.003881424640630682,3.0,13.0,10.0
2019,6,Monaco,HAM,0.9913045757277827,0.011630647878633035,0.9718525512612765,0.9887752518522466,0.993729508950748,0.9881889106923534,-0.0021063265175953884,37.0,1,Mercedes,-0.00019061652851359856,0.0,1.0,1.0
2019,6,Monaco,HUL,1.0062981983036527,0.02035956858900527,0.9732433363530808,1.0115194834489372,1.0066037233255394,1.0020535816900895,8.428778926300782e-05,34.5,1,Renault,0.0010372253063835046,-2.0,11.0,13.0
2019,6,Monaco,KUB,1.0141915620700708,0.01910612662565549,0.9874318961887386,1.0153181506065458,1.0120097705521962,1.018293142794893,8.637744688333159e-05,34.0,1,Williams,0.0020139470944107174,2.0,20.0,18.0
2019,6,Monaco,KVY,1.000930167276996,0.012102791515918386,0.973396450308142,0.994616453585325,1.00131945930176,1.007793749533623,-0.0004071731440859351,35.0,1,Toro Rosso,-0.00011693166925197396,0.0,7.0,7.0
2019,6,Monaco,MAG,1.008767750750609,0.019697673006815564,0.982379135671724,1.013331643557845,1.008996826431701,1.0053016708924423,0.00022718481530569629,35.5,1,Haas F1 Team,0.003881424640630904,-9.0,5.0,14.0
2019,6,Monaco,NOR,1.0040281729677312,0.01999886292633894,0.974991387340028,1.0089084213451915,1.0032733638043372,1.0019625134825285,-0.0005117153218036761,35.0,1,McLaren,0.0015340560068972664,1.0,12.0,11.0
2019,6,Monaco,PER,1.008146026966284,0.023025402931706986,0.9775432865910456,1.0177487493051693,1.0045375863074981,1.0064519411449464,0.0022056143272467734,35.0,1,Racing Point,-0.00117751922582654,4.0,16.0,12.0
2019,6,Monaco,RAI,1.012876365843975,0.01784107977182348,0.975284855753895,1.0192494219816162,1.0137749232939692,1.006482133357558,-5.0984167577273806e-05,34.5,1,Alfa Romeo Racing,-0.0003288254389106626,-3.0,14.0,17.0
2019,6,Monaco,RIC,1.0042237476908857,0.0209477533678025,0.965855588021385,1.0100667423259833,1.0027758868466832,1.0024270435970897,1.767867933512914e-05,36.0,1,Renault,-0.0010372253063835046,-3.0,6.0,9.0
2019,6,Monaco,RUS,1.0101636678812493,0.020485265964701266,0.9829660724994578,1.0157531962201223,1.006707770106,1.0121244394999078,-0.0001817522541759806,35.0,1,Williams,-0.0020139470944107174,4.0,19.0,15.0
2019,6,Monaco,SAI,1.0009600609539364,0.011883036833206519,0.9683309302948722,0.9980933852140075,1.0017726344452011,1.0037201603657746,-0.00028894842601370784,35.0,1,McLaren,-0.0015340560068974884,3.0,9.0,6.0
2019,6,Monaco,STR,1.0105010654179372,0.01897215531499448,0.974557564467355,1.0123655298695355,1.0102702919152684,1.0104747725577718,-0.0005603903396735473,34.0,1,Racing Point,0.00117751922582654,1.0,17.0,16.0
2019,6,Monaco,VER,0.991728570339827,0.013340628748174656,0.9726436400290918,0.9939348915303022,0.9915897926517393,0.9875003689762227,-0.003045449169512943,37.0,1,Red Bull Racing,0.0013358573875364987,-1.0,3.0,4.0
2019,6,Monaco,VET,0.9922692971000425,0.015364801209496792,0.973256095849336,0.9919473908640265,0.9931720420215997,0.9882935074302184,-0.003673882416202792,37.0,1,Ferrari,0.0,2.0,4.0,2.0
2019,7,Montréal,ALB,1.0157713240815733,0.012401684323417447,0.997685245053666,1.0167838809578502,1.0165339778421718,1.0153770295654692,-0.00018991871604346456,57.0,0,Toro Rosso,0.006564974236845211,-6.0,13.0,19.0
2019,7,Montréal,BOT,0.98866973709079,0.015227094705994449,0.9450148713306608,0.9853275427330586,0.9878785051959924,0.9925129791886705,-0.0007349510093184695,21.666666666666668,2,Mercedes,0.0022587014692279084,2.0,6.0,4.0
2019,7,Montréal,GAS,0.9995611096089565,0.009564290268833358,0.9848312427259795,1.001279626987678,0.9986139591402748,1.0000253941464539,-0.0004300185124867385,33.0,1,Red Bull Racing,0.003290420451028897,-3.0,5.0,8.0
2019,7,Montréal,GIO,1.0068730416098837,0.012682291830072998,0.9875210138368032,1.0107366586426851,1.0065448982257132,1.005361260282939,-0.0007400556557087836,32.5,1,Alfa Romeo Racing,0.0011905659685265135,-1.0,12.0,13.0
2019,7,Montréal,GRO,1.0076737241809013,0.01526028795455096,0.985969222811328,1.0072584888723806,1.0093599100390271,1.0075269226787307,-0.0004427335719667029,33.0,1,Haas F1 Team,-0.0069532581733537935,0.0,14.0,14.0
2019,7,Montréal,HAM,0.9841523341523342,0.014319717522760499,0.9674511832406568,0.9790990723788431,0.9835345003875915,0.9865326424516818,-0.00029716077212868,34.0,1,Mercedes,-0.0022587014692279084,1.0,2.0,1.0
